wallet,totalPaid,balance,totalPaidFiat
0x6ed40620f3c67bf8985d1389b5ece26ba6c5a67e,0,30000,0
0x6ec461e62840552641a93a1d7d66260f336f88ac,0,20068.669896296647,0
0x6eb69fd453c7a0dd96b6ed970002dfe15f6f4b7f,0,0,0
0x6ea155c22910244adf8c5eb8e30addd26513f470,0,0,0
0x6e8e56937b3a0872d51813da462cbc91a4a1217c,0,3118713.7484717886,0
0x6e83750aa36278c40b888edf6b29c6469b309cf0,0,52353.9655254244,0
0x6e4865338d1abfda8a57fb3442d5835a16f6acba,0,0,0
0x6df6ce2ba297c0f04fafe130d0f2ef12dc3d0fd2,0,581078.3776893757,0
0x6ddf37e64ee9aba3d648f23720762725136800c9,0,0,0
0x6dd7d717acd40f8de9ea320039f00ab56b0d029f,0,0,0
0x6dd15eaa32e0ffe3ba25421ee031c4ef1ac25a4d,0,10631,0
0x6d8fb75c2a06d22aab80b30289ae1557d5351ee9,0,0,0
0x6d88bcae643b32b24d33a0cfe265c4f7bbe40069,0,0,0
0x6d6ffedd0a473fbc6893c91fd3e0d5d6aac5839d,0,10631,0
0x6d2ed99580750ece91f3aa2964f0d0245f4d0d94,0,0,0
0x6d2cf81ee0cc905f63bdae45d044987f1b892a59,0,0,0
0x6d1105ba1b4effb4073e99df2c8ff17ebffff0a8,0,0,0
0x6cfb42beeefb853105b3847eb571b0df48296279,0,0,0
0x6ce9033add517b22c001815d763438a74914d475,0,0,0
0x6cc8dcbca746a6e4fdefb98e1d0df903b107fd21,0,482513.5401839425,0
0x6cbb434d1a14906cdbabf22ff6904a439aaadb75,0,2625.7484633461468,0
0x6ca42e118612d09b5bcab234b87e8c10400ea623,0,0,0
0x6c9e18c33fc404255b06d6d543f7cc530a631b95,0,0,0
0x6c91ce9716bd7c7059e6ce888390fb10c7cc61c6,0,0,0
0x6c50e77192aeb93eb1ea40eb4b375d6add4b9bf5,0,50329.30767788284,0
0x6c505c83cf9c09512601bdc61de8a651f22e2ff4,0,0,0
0x6c14d74d01726ce800876a238d1e85dacd65a15f,0,0,0
0x6c0fb2ce8a5cc9ec6050483b2b2dcf30cd98d01a,0,34.23124697699747,0
0x6bf3b32c6cd3d657f602347666244377793282e3,0,33,0
0x6bec35a114d7e2a0cc1424f7bab58bdffcd2e600,0,38546.475551208096,0
0x6bd0aec803ab979b8698552a2e2f82750cd21cda,0,290301.72392673534,0
0x6b8abbada1f108e86d04f412b9320d8cfea64817,0,0,0
0x6b84fbccc23fbfe2535f0ade81f45d82952bdb69,0,48908.47238743442,0
0x6ac57d81aa51216ce7f289880b7eecf3c9704b53,0,1352349.8792829155,0
0x6aaed0d796d8a3cb4e3f0c6a82791e0afb18e722,0,3401.8934272763395,0
0x6a97eef6c77d9a4989401e69447929e08081bb6c,0,9119.56732220713,0
0x6a853aab7154372ba87d9c1bbde5c686ec3a9b85,0,49423.384891285605,0
0x6a61857928149cb7cd2ad29251902787bcf9c3b0,0,0,0
0x6a3d43c70f2edb90096c3e7b351e2ecf1ef42eaf,0,0,0
0x69e4213eca52c68d90d308a9752e9ac6be05e419,0,50000.00000000001,0
0x698f50ff94c40771a662d6821b6f4fffcef053eb,0,0,0
0x691d8428044e5c494bef31f528e2646d980666ab,0,0,0
0x68be0eb55137146affa5ebd3e5ebe26371328a94,0,0,0
0x685dd2ba1e1da09d190aed0bf07a6c969469c2a6,0,0,0
0x683f008a8e51b28e321e71799d1a82af84964292,0,0,0
0x682f719a8818fb6a757e0ac56f5acac22ddf5818,0,0,0
0x681286d143db3cf0bc6e8c20223d75f83483ee53,0,919371.3418498767,0
0x67a5a5136ba1725359bfdf204cbbb1c809cc5490,0,143074.00851929933,0
0x679d87d8640e66778c3419d164998e720d7495f6,0,1500,0
0x675528115ffc8b04326349fd62d774cd188c2845,0,5660.983585354447,0
0x673054e3c3d44c75b85edbfcb6108f495c5b90ee,0,0,0
0x670f2a946f731c6a1aede41f27f2fd4a378abb5d,0,101,0
0x66e8ba3a83fc04d28ce87ba44996d64da6abc9a6,0,0,0
0x66a1c66b14cc54c6fa1b52bab52f82551901a05c,0,232133.4288,0
0x66a05e8dffa0e0f12fde90c1d0181ee1a8b9d579,0,0,0
0x6699dcfe295244bfbd3e466cf9da71ccf265377e,0,0,0
0x667ea5905afdd6320607751f159bb742e8ea2126,0,28033.354633317307,0
0x66687a26c51fbd2f460414388124453797f5b2ab,0,1000,0
0x66575f040509416db7418377e9f8bc2c05b4d0e5,0,11000,0
0x665607ebede5cd4efdb4e1b4d92a4f13d50ff029,0,500000,0
0x6637d6a1dd9764107f893d8c6ccc534e6b5e1e6f,0,30000,0
0x65f86580491e9da5adc13e945a1b73c8cc8c2e89,0,4.318830102746038,0
0x65c840a6b0bba2a813d6d19d13d6dbb4e10327cf,0,445111.7429567766,0
0x65a6b8f1cfbd472d745e636e46927840150d3cbc,0,0,0
0x65830b30128be78f95411a2b1b715cfc201df0ed,0,153976.4416,0
0x654847557be8e84a8f88d14c622ba46f35d86aaf,0,48253.53898384649,0
0x6538414f19076b4a7d729dfc727a39e4ba6db3a9,0,483438.83903094905,0
0x64bba826e00d00ef38e257d58060e86956d0ed14,0,673795.2844343061,0
0x6487fc996de705371ca74a1a098337ea95099714,0,0,0
0x647f4b182eb019bd7bd934182768abc53755e30c,0,0,0
0x64792ea7c648eccc079494764db42398c0251d12,0,2000,0
0x64792c5e327218a6d6cc1ce5a2dfd8b05377f9b9,0,0,0
0x6467e807db1e71b9ef04e0e3afb962e4b0900b2b,0,149.1000716,0
0x63b57eddd61fadbb8d6fbdcc71ccae65d74d1ad6,0,464266.8576,0
0x63b461a9577cdaea028f25d059868d9abe6eddbf,0,50056.38356764434,0
0x63a556c75443b176b5a4078e929e38beb37a1ff2,0,0,0
0x636ec8ce31d68d972acbeb96efaf97f5fb73f195,0,0,0
0x6342d32b36af78164f535e5d6e049e127a0230bb,0,232133.4288,0
0x633e0863ae2f90cbb8fc9fb54a9d492611860722,0,0,0
0x63376d56fa3976a0f0477489bb278227eee828c9,0,416437.66981045966,0
0x632881d9f6231bee100cf7d060cc27d86b2a5cdb,0,0.37778910180243697,0
0x632294808f70eae6d669b6a1e2969b7289c38553,0,0,0
0x6308acc981b59fc46c483e6ae6b6a23b0b9e3dc7,0,124004.24155020909,0
0x630523c515e8a79ca906da4baf5827004b48030f,0,0,0
0x62fab02d28be5fc9d91b0b1d6f8810d82d7f46c2,0,0,0
0x62a09e1ea246bc7c8627274e83cb55fc187047f7,0,0,0
0x628eba0cc9a938d38aba4a502d715bfb8c4b8197,0,0,0
0x6282797e362419766269a2ece13776bfc7a02d58,0,3931.2,0
0x6274d6effa474182ae2adb3595e4ba68c070ceba,0,102197.531231408,0
0x626bb5bc4dd1ca5f49e313cc733138a6a631f10e,0,0,0
0x625f9393c78dd0efe8495fb4a7f336eee69ce6fb,0,0,0
0x624f4699a0294ee00bad48bb386d435675c92366,0,0,0
0x62387243e19324b0ea1c0ed3ac9a81efd7c45f89,0,0,0
0x6237a0f3306c4b831cb0d4693bdea24baca0fa7d,0,1126552.979828532,0
0x62293e6c6b80e710901c85a1e461907f7a870a82,0,250000,0
0x6212ce06dcac01706e6be5310c3228ede1a02adf,0,205354.45828361448,0
0x620006890e260acc7659d99a6db82a286ef4cddc,0,337032.08264761395,0
0x61f18ad12f54dba139dd46fb4762a8cea2013c97,0,0,0
0x61d2b9111f3ca83787006554c8bc2a8b2207a8e8,0,0,0
0x61a48412060d8aa1db4985325167b5ed70274233,0,9.84737561264e-7,0
0x617dee16b86534a5d792a4d7a62fb491b544111e,0,0,0
0x612ecc3b85e2ab0385e468898b3095408fb2ca6b,0,0,0
0x60f65e561ef0a4de89cd0ac3e2c05e0b1a838322,0,0,0
0x60f333b3571e5dd7775b377065afd3cbe12e3c29,0,0,0
0x60ed94f5e280422358616b535485cbabeb7ec96b,0,144526.16873027885,0
0x60d1d289d8cd1e05a82c88e6c18db4dc0fa714e1,0,0,0
0x60a084c73e38520cf8e0be22bd08d0fd247cbcae,0,0,0
0x608109470afc9857561f9e33a3efbe2547902302,0,101,0
0x60568553df8093438a1790492c6e88230d69a388,0,0,0
0x60535a6605958fff6cec5b1e92892601efb3473b,0,2471932.3714285707,0
0x604b93b2c16554a39f1b136638e8b1a728e78dfe,0,0,0
0x6047922d466de140013bae96666cd9d9d194b4c8,0,0,0
0x6028ffb619fabeb113d92b370b4c3d551eca56a7,0,1212788.8535128196,0
0x6025ab68d9aac963b40113a66f0a2461c028f46a,0,1014320.711879969,0
0x5ffedf6d567953c89c3791650bd43db810245341,0,0,0
0x5ffca35b39f5ba4a4e4f3e8847c86672fcebaebb,0,0,0
0x5fd8e3682ba8a11516616a1dfd3399e31a581a1c,0,28337.305593851564,0
0x5fd66ad963de3e26fc488c766ab28468b17fb98d,0,0,0
0x5f4df8a104dd1ef3c4ec29bc5535498130b7b7ab,0,2252.71329931,0
0x5f4b7dc906568abc6e0f53be0aba9f2f0363bc67,0,23213.34288,0
0x5f3b5ec9a063a0d94e3d1ab3b0accc8db8d110da,0,176972.14146170666,0
0x5f2b5a5454e04ad2394b2add2f176f7ccc22cce9,0,0,0
0x5efd2324c332b3c9dfe223a43d54c0f5e6900090,0,194931,0
0x5ee71ba2416379bec41f4e17d9841a9bb9ba9852,0,0,0
0x5ecdad7e85b05581b6fd3b429b900a1e223a114d,0,0,0
0x5ecbeabbc05fb689ecd4eabdcbcd853301bfb11c,0,0.010617155070354385,0
0x5ec6ac92e4bdeabc231f2a883609ab4ac8aeb50c,0,0,0
0x5e70a477aaa30a6c583bba0acf1ae6f331e76885,0,0,0
0x5e1c3834d5200fec3e01a51ccb70f6f00a2418aa,0,0,0
0x5de4d75b26882a6fcc50c301cc3eda017e8df69b,0,15368.561270947053,0
0x5dcb5f4f39caa6ca25380cfc42280330b49d3c93,0,25000.000000000004,0
0x5da2246f80421a64608bc391a61afcb659550e07,0,500298.0911880501,0
0x5d76e7143fd15db88aec71617475f84c15cdb3dd,0,0,0
0x5d63c3341467212cbd6787b94ab6e08c32a5ef4f,0,0,0
0x5d3b30e5a158ddf1d5a04ae2e0b7cae37025541e,0,3.5325567e-11,0
0x5d3260514f59bb459f639c8dabd93649bfa8d995,0,79588.16568538328,0
0x5d276f3d32fa43844600c67c367c2e8194672bf4,0,0,0
0x5d2639e6ce748dfcb543cebbe7f5053cfa42ce61,0,3292.869527970588,0
0x5d053e84cda81c8bd41b6f0668b625128984dccb,0,0,0
0x5ce9b49b7a1be9f2c3dc2b2a5bacea56fa21fbee,0,0,0
0x5cd9f7e0395863cd326adde03ee49932d4d3936c,0,0,0
0x5cacdfb236e4bfdd5f9ed992a998cc99aed5b4d9,0,2e-15,0
0x5cac4a6ff0c0c90053f0204e8caf1b707bc307e6,0,49999.99999999999,0
0x5c689867808827cb84c2a9abc78e024f7b8f4d81,0,0,0
0x5c5869bceb4c4eb3fa1dcdeebd84e9890dbc01af,0,15273.668576,0
0x5c534544bb1baf642977804d67c7ecbc1e83cec4,0,31377.000000000004,0
0x5c34108f41ff072c9c84548f2b368b3d016d52da,0,27047.41883808395,0
0x5bfad8b41f8172375db73344b53318fa290b1030,0,0,0
0x5bf724312446813368d281ba1b840991e339624a,0,0,0
0x5bd4e4b81af287a10ec1af6e96fce5838ae4a4a7,0,5.8077252e-11,0
0x5b67685d28f919844a13aef250e65b313240c0cf,0,17558.06173914,0
0x5b53d310c73afd70f03b7a373b3e2451983228c1,0,0,0
0x5b4eb01c4a876277fd3410245707c55211239970,0,0,0
0x5b1586e1e3ec7669c8e48dd07e59d25a952e8712,0,0,0
0x5aedf3717dd064a3965d2cc382f8548be00d3f3a,0,0,0
0x5acad6e75bf6ddd63ad5d88dbc9852ba401d8d02,0,101,0
0x5ac42dce09b3c331784a81d656bcd7eeafdaa239,0,24764.24480222188,0
0x5aaba3cf4d2c76bcacfc386dc022acf78660c7ae,0,197958.59989941696,0
0x5a9672c716a0065b63036fb6da8aa03e7963f53c,0,0,0
0x5a8efb970ec4422dc7d46477bf3841b42e2cb772,0,0,0
0x5a898bb0a92c38c87c1baaea25a5cb5555481bd3,0,47313.41448,0
0x5a6f2b712bd7e0f9b9d0f275998bee7b9d6d1454,0,0.01432,0
0x5a5bb29a2e16582da2642d41b2bd38605a61ec73,0,112175.51201616197,0
0x5a1f9754c185dee430658ada6c84ef8ba4f988ea,0,117604.87969530193,0
0x5a1baa0f6e5145b7130ce986f1d575baf324aed9,0,42250.15683027836,0
0x59d228dc73ed2796d0f44275b357a6cea5ecdc8c,0,0,0
0x59c6f85c499b64ee8c94d480e6ebf8ec8b3e423f,0,37564.39904584385,0
0x59bf0e6367b3b12d3b4e7c60ecf84a83d7dad1ef,0,0,0
0x59b74027768caa41c3902f369dc17d5f940d1fe4,0,0,0
0x58f5fac6088ae878c9bc7db17565229203a55663,0,0,0
0x58e551d0211e5bef57e7f200bd14cde6b5ed37ac,0,0,0
0x58bf6078e90eb749503f086a4168630cb19e2501,0,307762.6682021469,0
0x58881eb18da2f15989552b2743b3d70c0b81a5f2,0,75907.63119999999,0
0x587a8acd9613705560e5ea9f6304e6ac4777f8ce,0,0,0
0x58784a1bdbd55427ee6d2dc581d6ff5b3717c13c,0,0,0
0x586634c272dfa3894ee9b99836541dee35660f34,0,186020.45627574675,0
0x584d5315493b530572ed2916e8d2b75c4d08c990,0,0,0
0x58418d6c83efab01ed78b0ac42e55af01ee77dba,0,0,0
0x583c540e99b86951ca713976ca355e0b39f35488,0,0,0
0x57f54b7d446d55b6c2bc0c3446176df0bfba26da,0,0,0
0x57d22a78f360d98d6ae16c30284dd55d70cb497d,0,0,0
0x57a6a824d389169b752d355f49d1a4fa4fbae907,0,60000,0
0x57a39e8c1d96b8912eae73985fa407f363ded8f2,0,20,0
0x579079fafd4b4a604aad09bcf4f0ec20300b8183,0,0,0
0x5784b779218c385afa96e455abcff250c31a737f,0,107099.62569196691,0
0x5782be34e341b2ebe9b1e8115cb3133795378b45,0,0,0
0x576766c73111cf2a1c5f593cc657d8745146c3c1,0,231055.3871385739,0
0x57572e957ec9178f27c392ea6c70da9d8940fdf6,0,6566.483681260644,0
0x574ba9d715220e20643463ae6cdaf5b806a43253,0,0,0
0x5739c48eccf6d1d35b24d560a307792d0fa93eb2,0,0,0
0x57374f12b9c1ec0e0fbf0599b53280593148c28d,0,10000,0
0x573277d2f7d0587589519fbbd79bd8a8000f9f5b,0,0,0
0x572dfa4d355a27d63a9faebcb055ca6826430d5a,0,500000,0
0x572bbac1f5d0981507b2fabb221c2319161ff3f3,0,0,0
0x5706d5ad7a68bf8692bd341234be44ca7bf2f654,0,1716283.2741841692,0
0x5701068ca0ba0338a5b64e8f59d5ae661e9ecfc0,0,22022.022,0
0x56dd1ad78df12b283aa2f05de95ba456f3ca40fc,0,0,0
0x56cf8768174b40937a84ec404d78c8c43c7a0b10,0,259614.13771970713,0
0x569d31236e981521804ebdb58b65328fe8422155,0,0,0
0x5662e70950ddb1f45b819f0f91d2bccc249c86bf,0,0,0
0x5640ddc028f2436b5c0ba0305d2199556c1b5a95,0,1500,0
0x55c9288629314776e17af6716478a89c4b5262d8,0,0,0
0x557037fac5a70937eac8879ec7fb90241ba363f9,0,0,0
0x556aca7ed88da4fe70f28fc374909227d573c48e,0,0,0
0x552f67018dcecbeecd68a3836df0f8cfb33be276,0,13078.870460960823,0
0x54cce983c84418f27a73924f291ebd5bad742667,0,0,0
0x546e63fc051a75b4b5145e7b8e9bd3b5e5223f5d,0,0,0
0x544d5cec78794476cf35b824a98e11ce034cc8d3,0,0,0
0x544139dffd65e1fee21c7ca72d7c9818404223d7,0,0,0
0x543ae71baa2ba5680aca6ff38b88b180a5ec77b5,0,0,0
0x5427d8b8b90cf683488e04f3c55ddd274e957bb2,0,1724.2530954108145,0
0x5427b5141a6cc8228a9e74248f51210380adbae9,0,9438354.178758016,0
0x53dd1801964f19c6f540d4a3f608affd4aec7105,0,0,0
0x53973524895e8c957880bf924028b80a100500fb,0,0,0
0x539690733d0d86dbd54abd47b199585b18aa7e4f,0,7076239.669428425,0
0x538f3222049919bb4be0d015a107743f8eac85e4,0,55714.67601864894,0
0x53604a9e60bf8bf99b76c22cf0380fcac1a26e62,0,0,0
0x5339a5813c5a1b9230ab2b11889018e858b0707c,0,0,0
0x52d90dde3740c0025302e6aa91e33894ee32efb1,0,0,0
0x52c578961e7b5dade3418da39b7fa16d7ba05c42,0,36603.2142402215,0
0x529a46b21d1044cd39d37ae2ddf5e60436da93c8,0,9824.578459999999,0
0x524b6f889b9be9266b5a277f2a2446906a30cbbc,0,0,0
0x52172c8145c303ef27025ea96c08cde009d54c3e,0,101209.16647135626,0
0x51f3a3757426b357e411fafa7eedc94db3b56348,0,4407.699419852677,0
0x51ed150dce9511fbb13e9001e3875e5709748d59,0,0,0
0x51d6f1584e59f03816d50ce8de7c7c0cce741b11,0,0,0
0x51d503925a690a8c9e4587995a26249f139c1c3b,0,0,0
0x518e3cdbcda4f0735399c9f1e03a7abc7562632f,0,0,0
0x5182d13fc502fd1023639f85df34399a4317d03d,0,0,0
0x5163a18e6c0f191eff5160ff972e6dad57fd1dce,0,475446.19192400004,0
0x5160384ea831512e4d464fd6327ab2a3a6605cec,0,12670.41005241094,0
0x515027d9c87317ba6278e0c7eccdcb5a9b0710b5,0,311174.7795158515,0
0x51448923d8a215a5a8cd872a51f22c2f5c43b444,0,125000,0
0x5106b8305a85da961d645bdf427983aad03fe2fc,0,10,0
0x50d40d1b65feea7f709f956f7c2cfc58d21ba8e4,0,328622.6094119217,0
0x50cb26ca9b7c8b848fbb59cc4b31dbcad3f80018,0,49685,0
0x508b8f254afe0b25b22c8f53bbc78229420bdfcd,0,0,0
0x507146c8af1ba7e31eb8a74209ee31c1420e064c,0,0,0
0x50212068f8968b5ce25acdf662f030635d1aaecb,0,0,0
0x500f37b272be0c33767dea9608528e063af7d3d5,0,0,0
0x4f6ed4ca937ec94c9ee27148f0bfac145ffc966d,0,0,0
0x4f627eae936603d97246d554f63f541afd75a6d7,0,0,0
0x4f52337bd71e9e40e67a1f0ec31619b7556f7a88,0,0,0
0x4f2f817ff23aff4c69baed38144adefb930c4228,0,0,0
0x4ee2cdcc60f3bb6fe96c6d79ff97950e581124c6,0,0,0
0x4ed3d9613cbe15411ccdfde8aaf32e848fb2fc15,0,0,0
0x4ec92589c7cb12402a930ee44c238804e6197467,0,260560.33125914235,0
0x4ea6b7e834da6619af16aa636a17f48dc4919c14,0,32235.389522644262,0
0x4e88d1f75aa584cfc584d5501c3750e25d4edce9,0,44193.179758213446,0
0x4e83ca7e4ff515672b007bcd66fa0123485f0077,0,699086,0
0x4e783c5d7a05efebeff6365ffdaf672b7cb63afe,0,0,0
0x4e1fea5f60a9f684f01d51127e6ed82fcc69bd35,0,0,0
0x4e0b503bd3361da4fac04c2c229c7417ec9f4bcc,0,0,0
0x4e007c7318233635e445d54f28559242b71d2d11,0,35171.56807199559,0
0x4dd0d9331171a1d92506f0e748a0dc3cb3429cd6,0,0,0
0x4da792b5058f59162e1b619749a0ce4e984d4841,0,0,0
0x4d5b068e36d3befac0f89d06cd46a25c90af6d15,0,4642.668576,0
0x4d2338cfe5bbaa4666be5396f276efb97f082e7e,0,0,0
0x4cccfe666f3447ae22fbb5b43f0ec513e1a2c4e5,0,0,0
0x4cc220706b820afc52263471219b77dcad2b98ea,0,0,0
0x4c9e2d20ca9c6e7eea8bbaf2215f745777bdd20b,0,20,0
0x4c7909d6f029b3a5798143c843f4f8e5341a3473,0,0,0
0x4c5b69e7267c1f1c6e49e53b9eb19120a8cf2d8a,0,0,0
0x4c1e9df7770551be7b0cf16c8651ffb0e7fd19d8,0,0,0
0x4be91c148a6b95ed1d1d7f4d1fa9977df6fc1a87,0,1767834.3223864287,0
0x4bd39b107e611d67beb1bcddde0ad3347b717bf0,0,7879848.402308048,0
0x4b37200f5141f83216e4e229be6515748832246e,0,47478.20784963829,0
0x4b2a3264eb3d935fe13ae10a3d68c90b070cfbdf,0,12374.714401004672,0
0x4ad7d20f0f86362fc4b095e93d05a7ff9d6044cf,0,0,0
0x4ad65143ed3cfb36da685fa7df6f63625d7715c0,0,0,0
0x4a5aefb84139ccf1091406f4725d3525ef808a83,0,0,0
0x4a4fc158ade5fea9b4eb46f4310a493606c381d9,0,0,0
0x4a47615f0b239063992dddbee6844033c172f2b6,0,113.82999946684669,0
0x4a343860b1a27137bbf4fd0ab3342ddb801df4f6,0,1.7046e-14,0
0x4a1d9e3b1a543601a7550d9490cb41936265f715,0,19,0
0x4a1721edb724e9e93c06931a8e1cd5c3237760c0,0,0,0
0x4a0b630004e9b554c5fc8003394dcdcf84939d5c,0,2923701.5349469204,0
0x49ff25afa9fdb1e630282101fbf934cdbd6e95c7,0,40464.94934171993,0
0x49e9b461e01897fd46d58084741e75e49c9a6511,0,490121.9824955698,0
0x49c3da263bb10120df7435cf69456de86edb4a65,0,0,0
0x49471823edf636ebdabcf73917c7b3e6e8ca49c0,0,0,0
0x493834ee135e4f94518fe6347b31bbe8b9f134e1,0,0,0
0x49307d775728daf1d4736ab762de0cefd035e323,0,1e-18,0
0x490584eab67d8842baf06dd3184551445f0711f0,0,24999.999999999996,0
0x48fddd9a6b86e7f04c8b133ae4116945474295db,0,57057.68576,0
0x48eb16a6e2a6a532c16bc1c694c3442fe314b767,0,0,0
0x48e61ab36ad4da29c5b993cfc155a4308e5373af,0,0,0
0x48e5323b6fde224c2ec2a1e626e6bb73e2767617,0,0,0
0x48bf1a7414300d605d266c9ea03f974b8797ffc9,0,0,0
0x485a2cc5977e5c11a2c9bf6dbcc8e5c8d4f653fb,0,0,0
0x48598ff1cee7b4d31f8f9050c2bbae98e17e6b17,0,74512294.86670029,0
0x48481d6e7a8909876dc5bdf1e356f9647f1aaddd,0,0,0
0x483b3a6d35cd3cec67c3337723d916b750e1240e,0,0,0
0x480d09a300872f9a8ededad97ba6c4632fc4d13c,0,0,0
0x480b2a7b46f49c9274f993e2fbda465340ac649f,0,0,0
0x4807e44f8e3b6d8a19cf77f6b8f307e669b6c37b,0,0,0
0x48069a9e0623b8a39da6c647359f8dc6c70e9fb5,0,0,0
0x47ead13ffa220a43b7eb40895cfb357011fdc911,0,1000,0
0x47bc10781e8f71c0e7cf97b0a5a88f4cfff21309,0,1846957.465898369,0
0x47aabf2482966fde65ae132e1a53a916275378ba,0,0,0
0x4799fe16377975caca7700b1380aef8ea3757ee2,0,0,0
0x47859ce1ed589be203e119b81b0764e623ab4086,0,0,0
0x476b0c7c544f87e8aadbe84dee95c7803ad63f66,0,0,0
0x4755e9d35f5a55a9937eb60c98089620d8d62528,0,0,0
0x473a0b95af573884410d8e2f2653c4cfd5aa1022,0,183220.7974990718,0
0x472a8b5d59f277b5b6bafdd7f02e85eebe855653,0,0,0
0x47091300ef7903a3e62b632ae271d819bb017c41,0,3228853.301282655,0
0x46e5b924f27132720237d04f92fb3274a780d348,0,82623.5574359,0
0x46de6387a065c936740f4edb08bd42abebbb78fd,0,1000000,0
0x46c4128981525aa446e02ffb2ff762f1d6a49170,0,3e-18,0
0x46c22c17a28a29ae6a2e229b17c5e72bc16e7bd4,0,0,0
0x468b0cb8c0bc2ab298bb00a96e045a04a9ecad17,0,18900000,0
0x4680794c6d66ae0be94cbf0d18a998743c09237e,0,228.98969642203838,0
0x467775cf482df8a55f22ff60dbeca673bc7e3c9d,0,0,0
0x466b27a93d5cac41e4cd06b8f3bdf3e0e3e5d174,0,110911.71661455864,0
0x465711eee374800ffef4ccf31d96e120df67f854,0,1183880.48688,0
0x463e0a09440f25cf187056806ed0f968a2936fe3,0,0,0
0x461ca4cad2638d0b99ba437b2a32d18add505ab8,0,0,0
0x4604341ef37547c01bc004823901324ffd98c137,0,47169.811320759996,0
0x45d19dd8dc5bbfab2cf5bee104771a9d5b7ed605,0,0,0
0x45b569403c0dacdc8c05081862a65483cc023d50,0,0,0
0x453bb858fda39dcf29889eb8f78d6be9cf9a0d86,0,1000,0
0x44b0a2e6e879a88fd1fc19b670970ba9f6024e2f,0,2620591.527415006,0
0x4483995c50d28675c996d96c7a51d68f62381c64,0,0,0
0x4467554da9e6e79ef5f90f0c0fcbf7d645c394cf,0,0,0
0x4456d003d56c7b6cbfb0bb3999d7ca1d8aa3a67a,0,598282.7809310524,0
0x44555c052a9c38300d34ece0c6e7cfdebb5df222,0,0,0
0x43e3bc38e84bb9aef43a500d856c7b8c7e193ec0,0,3400,0
0x43dbd5a0c7ae345c86247c18e6b133f6d866d73a,0,0,0
0x43d69144e58f8fc3991d2d3778819b5cae0ddc96,0,0,0
0x43caa21ac323b952a5c98472a053231b748e81c8,0,110774.27894976581,0
0x4390601cfec3fae3b00a1a89bd14960aaaba52c1,0,0.000289628955042284,0
0x43685aad6a232d78c124315450b988ecbd55fd60,0,0,0
0x432d0a30f8b4b02a81ba4cc37797fab0db249773,0,0.2067764324282904,0
0x42da1b8a5217c466d3b61dfd80bb3ec3aee50e3e,0,68435.3793687536,0
0x428f196c4d754a96642854ac5d9f29a0e6ec707e,0,44900476.07089144,0
0x42776cc0f5c2f8e8a587a2cdb9df9cb6f0827e25,0,69640,0
0x42654621b715442e475f510fad5c50f3b17455c8,0,283403.5557801691,0
0x42376345108a2ecb85fe0e2a5634368ee6115ef1,0,0,0
0x420f5a4a8ea8905f9e00dbf4c7a13f568b183fea,0,1500000,0
0x41d5bf175087d2af2729a167524248a4b3259fb8,0,575056.3417465492,0
0x41d08471333e999333a818fdb073bc2c7f6c0a6d,0,43867.57458874663,0
0x41cb654d1f47913acab158a8199191d160dabe4a,0,10000,0
0x41bc3b48b88d8a5b28faba2727cc14eb9f533e31,0,22762.80199030228,0
0x41b39f7fbb186833c32f7a0a17e00f01605f8105,0,0,0
0x41b021f17f8e56defe906afaca3c7e8624368083,0,0,0
0x41aff245d7ede5be683800eeec93263a5ee20028,0,0,0
0x4195ef205fd29077b2472d4672a62f62e88bd40f,0,0,0
0x4171160db0e7e2c75a4973b7523b437c010dd9d4,0,112853.79781932246,0
0x415e07ef759314e92f5cb85ac32cb061e406c596,0,30337.035638387002,0
0x413fd6b18910e516da68d3292ab9b2dd3a87971d,0,10,0
0x413471b13897731f7fec178bcb36926483413d34,0,10,0
0x41191c9add8ee8a658ec53658213c67e3bc5a497,0,200502.86133866396,0
0x410c9e44129705ba81160719649b4919ee78f8ae,0,0,0
0x410a0887cc91ccf1e8db56422b9a5d8b078c2200,0,64.4288,0
0x40df317277f9c4f436cdbdbc77140a39535a66ab,0,178321.08062387272,0
0x40a4e89c5aa08cb2f0233f2e085b62a2a192ce34,0,0,0
0x409630b448cbe8fb07fa85f4ffc4db85aa6de150,0,0,0
0x406393d327a957500667068ae2821cce1d7d3f54,0,0,0
0x4040f57ea50194dc06c286027b6e7eb5c9f84d24,0,0,0
0x400c80708da9e2e34f130d19d3c77973de7d7ee8,0,0,0
0x3ffb119c68c37b384457a199d96b88e933076a1f,0,111424.045824,0
0x3fa105a1c4ec1f72f2380f0dbf8638e437ba6223,0,841884.6339238682,0
0x3f8238eefb55edfbe939cff9299d3d5e27207b40,0,0,0
0x3f60008dfd0efc03f476d9b489d6c5b13b3ebf2c,0,0,0
0x3ef06e562387a1c7cc96fbec5a7855054ea4356c,0,16218.345521790134,0
0x3ec5dc8191c41f46691502fa1107231a19857d0a,0,0,0
0x3eab59e123aa57c0f8e22cde6f94942a481563e4,0,0,0
0x3ea7dbb6e159ac6a8139a20ba95066fb9073b916,0,0,0
0x3dd304f4d232e7905f16e948b9079d53d23a4d35,0,88662.21494094416,0
0x3da952ccef2b63bf708f7f78a0ed333faa5cdaf7,0,101,0
0x3da7d21f1a06c7ce19ee593f76148fae6e952ca3,0,519827.25162127044,0
