timestamp,amount,caller,amountFiat,date
1660595661000,0.015601763885345142,0x6c70e5fc4e4926cd836a6f8b0645aa1a077fa605,29.772497196699348,8/15/2022, 4:34:21 PM
1660595570000,0.003901083019232802,0x6c70e5fc4e4926cd836a6f8b0645aa1a077fa605,7.444349504820792,8/15/2022, 4:32:50 PM
1660586533000,0.001585365853658537,0xe898908cbe1aa10389f9bae84a05a67e8f940122,3.0253182127776763,8/15/2022, 2:02:13 PM
1660586158000,0.000731707317073171,0x8d816a37591ecb1b27176cc717dd171b1d6ebb9c,1.3963007135896968,8/15/2022, 1:55:58 PM
1660498511000,1e-18,0x823b92d6a4b2aed4b15675c7917c9f922ea8adad,1.9367011636052607e-15,8/14/2022, 1:35:11 PM
1660491162000,0.00669541512195122,0x82639e8b08299311426cc1fcf36e37054f22de5b,12.967018257503184,8/14/2022, 11:32:42 AM
1660410112000,0.0975609756097561,0x823b92d6a4b2aed4b15675c7917c9f922ea8adad,193.40603200501693,8/13/2022, 1:01:52 PM
1660409421000,0.004463414634146342,0x82639e8b08299311426cc1fcf36e37054f22de5b,8.848325964229524,8/13/2022, 12:50:21 PM
1660341419000,0.002073170731707318,0xe898908cbe1aa10389f9bae84a05a67e8f940122,4.062027526855928,8/12/2022, 5:56:59 PM
1660327762000,0.014658536585365855,0x82639e8b08299311426cc1fcf36e37054f22de5b,28.720924042828372,8/12/2022, 2:09:22 PM
1660324280000,0.019298348303256305,0x60535a6605958fff6cec5b1e92892601efb3473b,37.81185062656352,8/12/2022, 1:11:20 PM
1660312761000,0.02249238951219512,0x82639e8b08299311426cc1fcf36e37054f22de5b,44.07003434206337,8/12/2022, 9:59:21 AM
1660312531000,0.002439024390243903,0x82639e8b08299311426cc1fcf36e37054f22de5b,4.778855913948149,8/12/2022, 9:55:31 AM
1659735708000,0.000365853658536586,0xe898908cbe1aa10389f9bae84a05a67e8f940122,0.6312375464711537,8/5/2022, 5:41:48 PM
1659562311000,0.01,0x6877be9e00d0bc5886c28419901e8cc98c1c2739,16.213413236364065,8/3/2022, 5:31:51 PM
1659558755000,0.01,0x28c173b8f20488eef1b0f48df8453a2f59c38337,16.213413236364065,8/3/2022, 4:32:35 PM
1659547726000,0.01,0x823b92d6a4b2aed4b15675c7917c9f922ea8adad,16.213413236364065,8/3/2022, 1:28:46 PM
1659546635000,0.01,0x8dff5c0ef4a8c86d4ed8cb20a14fee7efa080e09,16.213413236364065,8/3/2022, 1:10:35 PM
1659546577000,0.01,0x6877be9e00d0bc5886c28419901e8cc98c1c2739,16.213413236364065,8/3/2022, 1:09:37 PM
1659534073000,0.04878048780487805,0xf7253a0e87e39d2cd6365919d4a3d56d431d0041,79.08982066519056,8/3/2022, 9:41:13 AM
1659498975000,0.001,0xf0fe43a75ff248fd2e75d33fa1ebde71c6d1abad,1.6213413236364065,8/2/2022, 11:56:15 PM
1659491607000,0.0001,0x2eeb17c2e810a80e76c37003f0540fd6c75dc236,0.16213413236364066,8/2/2022, 9:53:27 PM
1659428510000,0.004784288536585366,0xe5cecb5231f0917808e5d57a8e9ef946cbe10030,7.8384763500227725,8/2/2022, 4:21:50 AM
1659373013000,0.00475,0x114756e21f7f11c0f87355d2aad8bfcc5626a983,7.771088142697439,8/1/2022, 12:56:53 PM
1659209452000,1e-18,0x823b92d6a4b2aed4b15675c7917c9f922ea8adad,1.6967850982136517e-15,7/30/2022, 3:30:52 PM
1659184098000,0.1,0xf0c0917bed1d2311cfa261493a21ddfc450eeea5,169.67850982136517,7/30/2022, 8:28:18 AM
1659099143000,3,0xbdfa4f4492dd7b7cf211209c4791af8d52bf5c50,5217.126531406833,7/29/2022, 8:52:23 AM
1659048324000,0.1,0x1ba2a537a771aa4eac2f18427716557e4e744864,172.354852067906,7/28/2022, 6:45:24 PM
1659046315000,0.021080213344294742,0x60535a6605958fff6cec5b1e92892601efb3473b,36.332770525158175,7/28/2022, 6:11:55 PM
1658969060000,0.0975609756097561,0x823b92d6a4b2aed4b15675c7917c9f922ea8adad,168.15107518820096,7/27/2022, 8:44:20 PM
1658885749000,0.001,0x6c2e47aca7f7e23f3ce8f1606cfaa157b5583c04,1.6369491814677852,7/26/2022, 9:35:49 PM
1658689996000,0.0729881473661544,0x5bd9c90827ac6391e91a60c5de8b63dcaa48b7aa,116.86920306018378,7/24/2022, 3:13:16 PM
